,x,y
0,1.0,4.666666666666667
1,4.0,3.6666666666666665
2,7.0,4.0
3,10.0,4.5
4,13.0,2.6666666666666665
5,16.0,3.0
6,19.0,2.6666666666666665
7,22.0,3.6666666666666665
8,25.0,1.5
9,28.0,1.5
10,31.0,2.0
11,34.0,2.0
12,37.0,2.333333333333333
13,40.0,2.5
14,43.0,2.0
15,46.0,2.0
16,49.0,2.0
17,52.0,2.5
18,55.0,2.333333333333333
19,58.0,2.0
20,61.0,1.6666666666666667
21,64.0,2.0
22,67.0,1.5
23,70.0,2.0
24,73.0,1.0
25,76.0,1.0
26,79.0,2.0
27,82.0,2.0
28,85.0,1.5
29,88.0,2.0
30,91.0,1.0
31,94.0,1.0
32,97.0,2.0
33,100.0,0.0
34,103.0,1.3333333333333333
35,106.0,2.0
36,109.0,2.0
37,112.0,1.3333333333333333
38,115.0,1.5
39,118.0,1.0
40,121.0,1.0
41,124.0,2.0
42,127.0,3.0
43,130.0,1.0
44,133.0,0.0
45,136.0,1.0
46,139.0,0.0
47,142.0,4.0
48,145.0,1.0
49,148.0,2.0
50,151.0,1.0
51,154.0,0.0
52,157.0,1.5
53,160.0,1.0
54,163.0,1.5
55,166.0,1.0
56,169.0,1.0
57,172.0,0.0
58,175.0,1.0
59,178.0,0.0
60,181.0,0.0
61,184.0,0.0
62,187.0,1.0
63,190.0,1.0
64,193.0,1.0
65,196.0,0.0
66,199.0,1.0
67,202.0,0.0
68,205.0,1.0
69,208.0,0.0
70,211.0,0.0
71,214.0,1.0
72,217.0,1.0
73,220.0,1.0
74,223.0,1.0
75,226.0,0.0
76,229.0,0.0
77,232.0,1.0
78,235.0,1.0
79,238.0,0.0
80,241.0,0.0
81,244.0,0.0
82,247.0,0.0
83,250.0,0.0
84,253.0,0.0
85,256.0,0.0
86,259.0,0.0
87,262.0,0.0
88,265.0,0.0
89,268.0,0.0
90,271.0,0.0
91,274.0,0.0
92,277.0,0.0
93,280.0,0.0
94,283.0,0.0
95,286.0,0.0
96,289.0,0.0
97,292.0,0.0
98,295.0,0.0
99,298.0,0.0
