,x,y
0,1.0,6.4275354073297635
1,1.2589254117941673,6.060492154997782
2,1.5848931924611136,5.68752820456655
3,1.9952623149688797,5.3152814247265505
4,2.51188643150958,4.9494519208570935
5,3.1622776601683795,4.5945769212657295
6,3.981071705534973,4.254012840901849
7,5.011872336272724,3.9300472792900063
8,6.309573444801933,3.6240707426919228
9,7.943282347242816,3.336760396341541
10,10.0,3.0682497274569713
11,12.589254117941675,2.818273057007313
12,15.848931924611142,2.586282598692552
13,19.952623149688797,2.371540100208999
14,25.11886431509581,2.173186802802552
15,31.622776601683793,1.9902957704650088
16,39.810717055349734,1.8219102909137108
17,50.11872336272725,1.6670715665634355
18,63.09573444801933,1.5248381653222574
19,79.43282347242817,1.3942993569990227
20,100.0,1.2745838248781882
21,125.89254117941675,1.1648650465705361
22,158.48931924611142,1.0642161256800675
