,x,y
0,1.0,5.0
1,4.0,3.333333333333333
2,7.0,4.0
3,10.0,3.6666666666666665
4,13.0,1.5
5,16.0,3.0
6,19.0,3.0
7,22.0,3.0
8,25.0,3.333333333333333
9,28.0,2.5
10,31.0,2.0
11,34.0,2.5
12,37.0,2.5
13,40.0,3.0
14,43.0,2.333333333333333
15,46.0,1.6666666666666667
16,49.0,2.5
17,52.0,1.0
18,55.0,2.5
19,58.0,2.5
20,61.0,1.6666666666666667
21,64.0,1.5
22,67.0,2.0
23,70.0,2.0
24,73.0,1.0
25,76.0,1.3333333333333333
26,79.0,2.0
27,82.0,1.5
28,85.0,2.0
29,88.0,2.0
30,91.0,2.0
31,94.0,2.0
32,97.0,3.0
33,100.0,1.0
34,103.0,2.0
35,106.0,1.0
36,109.0,2.0
37,112.0,1.3333333333333333
38,115.0,2.5
39,118.0,1.0
40,121.0,1.0
41,124.0,2.0
42,127.0,0.0
43,130.0,1.5
44,133.0,2.5
45,136.0,1.0
46,139.0,0.0
47,142.0,1.0
48,145.0,1.0
49,148.0,1.6666666666666667
50,151.0,0.0
51,154.0,1.3333333333333333
52,157.0,0.0
53,160.0,1.0
54,163.0,1.0
55,166.0,1.0
56,169.0,0.0
57,172.0,1.0
58,175.0,1.0
59,178.0,1.0
60,181.0,0.0
61,184.0,0.0
62,187.0,0.0
63,190.0,0.0
64,193.0,0.0
65,196.0,1.0
66,199.0,1.0
67,202.0,0.0
68,205.0,0.0
69,208.0,2.0
70,211.0,1.0
71,214.0,0.0
72,217.0,0.0
73,220.0,0.0
74,223.0,1.0
75,226.0,2.0
76,229.0,0.0
77,232.0,1.0
78,235.0,0.0
79,238.0,0.0
80,241.0,0.0
81,244.0,0.0
82,247.0,0.0
83,250.0,0.0
84,253.0,0.0
85,256.0,0.0
86,259.0,0.0
87,262.0,0.0
88,265.0,0.0
89,268.0,0.0
90,271.0,0.0
91,274.0,0.0
92,277.0,0.0
93,280.0,0.0
94,283.0,0.0
95,286.0,0.0
96,289.0,0.0
97,292.0,0.0
98,295.0,0.0
99,298.0,0.0
