,x,y
0,-1.0,3.348575976795207e-30
1,-0.999,3.816514772898466e-30
2,-0.998,4.349307579882278e-30
3,-0.997,4.955867414801025e-30
4,-0.996,5.646321717577705e-30
5,-0.995,6.432176366646587e-30
6,-0.994,7.326501646832955e-30
7,-0.993,8.344143080551698e-30
8,-0.992,9.501960415783898e-30
9,-0.991,1.081909849643924e-29
10,-0.99,1.231729422897612e-29
11,-0.989,1.4021224410825424e-29
12,-0.988,1.5958899809312892e-29
13,-0.987,1.8162111583651992e-29
14,-0.986,2.0666936937460722e-29
15,-0.985,2.3514311786869125e-29
16,-0.984,2.6750679242658905e-29
17,-0.983,3.04287238489624e-29
18,-0.982,3.460820281231265e-29
19,-0.981,3.9356886912257947e-29
20,-0.98,4.4751625429275257e-29
21,-0.979,5.087955128131762e-29
22,-0.978,5.78394446535933e-29
23,-0.977,6.57432757675413e-29
24,-0.976,7.47179500980056e-29
25,-0.975,8.490728235096894e-29
26,-0.974,9.647422890036433e-29
27,-0.973,1.0960341220032036e-28
28,-0.972,1.2450397499258183e-28
29,-0.971,1.4141280697945231e-28
30,-0.97,1.6059819209875694e-28
31,-0.969,1.8236393069686996e-28
32,-0.968,2.070539978352414e-28
33,-0.967,2.350578067834048e-28
34,-0.966,2.6681615555650403e-28
35,-0.965,3.0282794427195704e-28
36,-0.964,3.436577622662456e-28
37,-0.963,3.8994445648544885e-28
38,-0.962,4.424108068164589e-28
39,-0.961,5.018744499575218e-28
40,-0.96,5.692602113564297e-28
41,-0.959,6.456140249223603e-28
42,-0.958,7.32118642918869e-28
43,-0.957,8.301113639870642e-28
44,-0.956,9.411040359765282e-28
45,-0.955,1.06680562257524e-27
46,-0.954,1.2091476590660433e-27
47,-0.953,1.3703129633975658e-27
48,-0.952,1.5527680146913703e-27
49,-0.951,1.759299462946814e-27
50,-0.95,1.993055291742129e-27
51,-0.949,2.2575912209568644e-27
52,-0.948,2.5569230098312476e-27
53,-0.947,2.895585403024682e-27
54,-0.946,3.2786985548361695e-27
55,-0.945,3.7120428706562465e-27
56,-0.944,4.202143321404498e-27
57,-0.943,4.756364417746497e-27
58,-0.942,5.383017177998953e-27
59,-0.941,6.091479588801597e-27
60,-0.94,6.89233224301805e-27
61,-0.9390000000000001,7.797511047401289e-27
62,-0.938,8.820479126050186e-27
63,-0.937,9.976420307661051e-27
64,-0.9359999999999999,1.128245687850118e-26
65,-0.935,1.2757894612708313e-26
66,-0.9339999999999999,1.442449846131258e-26
67,-0.933,1.6306802696034107e-26
68,-0.9319999999999999,1.843245976890215e-26
69,-0.931,2.0832632670009337e-26
70,-0.9299999999999999,2.3542436150103934e-26
71,-0.929,2.660143282965846e-26
72,-0.9279999999999999,3.005419095011083e-26
73,-0.927,3.39509113454181e-26
74,-0.926,3.834813213361437e-26
75,-0.925,4.330952066032506e-26
76,-0.924,4.89067633825074e-26
77,-0.923,5.522056567558028e-26
78,-0.922,6.234177499724532e-26
79,-0.921,7.037264246478402e-26
80,-0.92,7.942823972023711e-26
81,-0.919,8.963804999226193e-26
82,-0.918,1.0114775454048717e-25
83,-0.917,1.1412123821608646e-25
84,-0.916,1.2874284072333735e-25
85,-0.915,1.4521988335625848e-25
86,-0.914,1.637855045522692e-25
87,-0.913,1.8470184159491588e-25
88,-0.912,2.082636002602011e-25
89,-0.911,2.348020591903343e-25
90,-0.91,2.646895613571709e-25
91,-0.909,2.983445512129308e-25
92,-0.908,3.362372230956146e-25
93,-0.907,3.7889585424487857e-25
94,-0.906,4.269139044876304e-25
95,-0.905,4.80957974375711e-25
96,-0.904,5.417767244206083e-25
97,-0.903,6.102108702019711e-25
98,-0.902,6.872043816769067e-25
99,-0.901,7.73817030146133e-25
100,-0.9,8.712384432266437e-25
101,-0.899,9.808038470376743e-25
102,-0.898,1.104011695857051e-24
103,-0.897,1.2425434129961402e-24
104,-0.896,1.3982854928579306e-24
105,-0.895,1.5733542433902412e-24
106,-0.894,1.770123480778852e-24
107,-0.893,1.991255524621022e-24
108,-0.892,2.2397358824165934e-24
109,-0.891,2.5189120574806417e-24
110,-0.89,2.8325369648601623e-24
111,-0.889,3.1848174961056668e-24
112,-0.888,3.580468836480051e-24
113,-0.887,4.0247752080961476e-24
114,-0.886,4.5236577903884124e-24
115,-0.885,5.0837506561341926e-24
116,-0.884,5.712485657961752e-24
117,-0.883,6.418187308018015e-24
118,-0.882,7.210178813475389e-24
119,-0.881,8.098900564191288e-24
120,-0.88,9.096042517649074e-24
121,-0.879,1.0214692091980136e-23
122,-0.878,1.1469499362306126e-23
123,-0.877,1.2876861560915858e-23
124,-0.876,1.4455129110265804e-23
125,-0.875,1.6224835671997904e-23
126,-0.874,1.82089549780383e-23
127,-0.873,2.043318752447497e-23
128,-0.872,2.29262805589332e-23
129,-0.871,2.5720385181388773e-23
130,-0.87,2.8851454811238004e-23
131,-0.869,3.2359689754675066e-23
132,-0.868,3.629003314148811e-23
133,-0.867,4.0692724095059763e-23
134,-0.866,4.5623914660362295e-23
135,-0.865,5.114635774919568e-23
136,-0.864,5.733017417807979e-23
137,-0.863,6.425370778081579e-23
138,-0.862,7.200447858492653e-23
139,-0.861,8.068024515968137e-23
140,-0.86,9.039018848567939e-23
141,-0.859,1.0125623107513748e-22
142,-0.858,1.1341450660340114e-22
143,-0.857,1.2701699701185725e-22
144,-0.856,1.422333559292156e-22
145,-0.855,1.5925293935158724e-22
146,-0.854,1.7828706684518148e-22
147,-0.853,1.995715391126291e-22
148,-0.852,2.233694406233889e-22
149,-0.851,2.499742591796092e-22
150,-0.85,2.7971335780616377e-22
151,-0.849,3.1295183825291364e-22
152,-0.848,3.500968397213755e-22
153,-0.847,3.9160232122063096e-22
154,-0.846,4.379743812703179e-22
155,-0.845,4.8977717455591845e-22
156,-0.844,5.476394916661756e-22
157,-0.843,6.12262075270596e-22
158,-0.842,6.844257541032629e-22
159,-0.841,7.650004849884165e-22
160,-0.84,8.549554029673861e-22
161,-0.839,9.553699904635148e-22
162,-0.838,1.0674464884666951e-21
163,-0.837,1.1925236860513173e-21
164,-0.836,1.3320922393017089e-21
165,-0.835,1.4878116870512455e-21
166,-0.834,1.6615293489189383e-21
167,-0.833,1.8553013111246593e-21
168,-0.832,2.0714157276913013e-21
169,-0.831,2.3124186891142335e-21
170,-0.83,2.5811429376488722e-21
171,-0.829,2.8807397382968184e-21
172,-0.828,3.2147142476722805e-21
173,-0.827,3.586964759515925e-21
174,-0.826,4.001826246072807e-21
175,-0.825,4.4641186592544234e-21
176,-0.8240000000000001,4.979200504902039e-21
177,-0.823,5.5530282580602464e-21
178,-0.8220000000000001,6.192222247467435e-21
179,-0.821,6.90413970409413e-21
180,-0.8200000000000001,7.696955742127059e-21
181,-0.819,8.57975312206039e-21
182,-0.8180000000000001,9.562621735263623e-21
183,-0.817,1.065676884846019e-20
184,-0.8160000000000001,1.1874641255880475e-20
185,-0.815,1.3230060607555884e-20
186,-0.8140000000000001,1.4738373315386675e-20
187,-0.813,1.6416616585602828e-20
188,-0.812,1.828370228835514e-20
189,-0.8109999999999999,2.0360620554061022e-20
190,-0.81,2.2670665183388163e-20
191,-0.8089999999999999,2.5239683175355713e-20
192,-0.808,2.809635091791005e-20
193,-0.8069999999999999,3.127247984987895e-20
194,-0.806,3.480335469474388e-20
195,-0.8049999999999999,3.872810768811845e-20
196,-0.804,4.309013257496563e-20
197,-0.8029999999999999,4.7937542542934027e-20
198,-0.802,5.332367668817275e-20
199,-0.8009999999999999,5.930766008374483e-20
200,-0.8,6.595502304250092e-20
201,-0.7989999999999999,7.333838574098288e-20
202,-0.798,8.153821500365494e-20
203,-0.7969999999999999,9.064366074353956e-20
204,-0.796,1.007534803222433e-19
205,-0.7949999999999999,1.119770599366668e-19
206,-0.794,1.244355430687329e-19
207,-0.7929999999999999,1.3826307705698285e-19
208,-0.792,1.5360818997368228e-19
209,-0.791,1.706353112287877e-19
210,-0.79,1.895264506831606e-19
