,x,y
0,-1.0,1.6139234422527803e-64
1,-0.999,2.1512073577896194e-64
2,-0.998,2.8665596417431583e-64
3,-0.997,3.818730872832407e-64
4,-0.996,5.0857673002362245e-64
5,-0.995,6.771319100702118e-64
6,-0.994,9.013001402423032e-64
7,-0.993,1.199347293372098e-63
8,-0.992,1.595511147087764e-63
9,-0.991,2.1219448329366458e-63
10,-0.99,2.8212897915905177e-63
11,-0.989,3.7500811757874647e-63
12,-0.988,4.983253755176847e-63
13,-0.987,6.620102279850336e-63
14,-0.986,8.792163557837601e-63
15,-0.985,1.167363689053097e-62
16,-0.984,1.5495156428780052e-62
17,-0.983,2.0561988509357475e-62
18,-0.982,2.7278068895465535e-62
19,-0.981,3.617774509114037e-62
20,-0.98,4.796768171920332e-62
21,-0.979,6.358216726916935e-62
22,-0.978,8.42560873435333e-62
23,-0.977,1.1162118034284099e-61
24,-0.976,1.4783296805221483e-61
25,-0.975,1.9573808931817383e-61
26,-0.974,2.590948350803872e-61
27,-0.973,3.4286371717143536e-61
28,-0.972,4.535902027440013e-61
29,-0.971,5.9990870579136594e-61
30,-0.97,7.93206064461251e-61
31,-0.969,1.0484947256556813e-60
32,-0.968,1.3855615946791218e-60
33,-0.967,1.8304791500280773e-60
34,-0.966,2.4175924936204983e-60
35,-0.965,3.1921314962599857e-60
36,-0.964,4.2136437121596936e-60
37,-0.963,5.560504682123499e-60
38,-0.962,7.335842077341719e-60
39,-0.961,9.67531467754815e-60
40,-0.96,1.2757324037269732e-59
41,-0.959,1.6816415811703891e-59
42,-0.958,2.2160862069997516e-59
43,-0.957,2.9195722465695506e-59
44,-0.956,3.8453082981440256e-59
45,-0.955,5.063169497983205e-59
46,-0.954,6.664892212388746e-59
47,-0.953,8.770879747601152e-59
48,-0.952,1.1539116175138952e-58
49,-0.951,1.5176837971272757e-58
50,-0.95,1.995581237423157e-58
51,-0.949,2.623233132961e-58
52,-0.948,3.447336905974072e-58
53,-0.947,4.52907936574584e-58
54,-0.946,5.948609990421127e-58
55,-0.945,7.810888238613329e-58
56,-0.944,1.0253324778828495e-57
57,-0.943,1.3455764171933675e-57
58,-0.942,1.7653522790402557e-57
59,-0.941,2.3154412219060273e-57
60,-0.94,3.0360960140545246e-57
61,-0.9390000000000001,3.979940735710112e-57
62,-0.938,5.215753657802806e-57
63,-0.937,6.83340089305517e-57
64,-0.9359999999999999,8.950269068255321e-57
65,-0.935,1.171965009889839e-56
66,-0.9339999999999999,1.5341667368777142e-56
67,-0.933,2.0077509575227918e-56
68,-0.9319999999999999,2.62679683120123e-56
69,-0.931,3.435757382641297e-56
70,-0.9299999999999999,4.492601064375445e-56
71,-0.929,5.872899724036117e-56
72,-0.9279999999999999,7.6751465766205335e-56
73,-0.927,1.002767231074068e-55
74,-0.926,1.3097637044654547e-55
75,-0.925,1.7102717879864573e-55
76,-0.924,2.2326295830549626e-55
77,-0.923,2.9137184286344312e-55
78,-0.922,3.801524985598645e-55
79,-0.921,4.958467606365404e-55
80,-0.92,6.4657137567470986e-55
81,-0.919,8.428782173958804e-55
82,-0.918,1.0984809999616927e-54
83,-0.917,1.431197705023807e-54
84,-0.916,1.864172407413603e-54
85,-0.915,2.4274588829362894e-54
86,-0.914,3.160072539936938e-54
87,-0.913,4.112648419275932e-54
88,-0.912,5.350883297830617e-54
89,-0.911,6.959991940314833e-54
90,-0.91,9.050474662521262e-54
91,-0.909,1.1765579960152437e-53
92,-0.908,1.5290957638671129e-53
93,-0.907,1.986714187965175e-53
94,-0.906,2.580568929716448e-53
95,-0.905,3.351003623312157e-53
96,-0.904,4.350244768941554e-53
97,-0.903,5.645882716029769e-53
98,-0.902,7.325366760561213e-53
99,-0.901,9.501808151568544e-53
100,-0.9,1.232146943544907e-52
101,-0.899,1.597342744122469e-52
102,-0.898,2.070203722798893e-52
103,-0.897,2.682300433449694e-52
104,-0.896,3.474410405096675e-52
105,-0.895,4.499188374314248e-52
106,-0.894,5.824606617472538e-52
107,-0.893,7.538386223182765e-52
108,-0.892,9.753703111855304e-52
109,-0.891,1.2616533424538566e-51
110,-0.89,1.6315106596764514e-51
111,-0.889,2.109206744341253e-51
112,-0.888,2.7260119147044867e-51
113,-0.887,3.5222137705983274e-51
114,-0.886,4.54970286416678e-51
115,-0.885,5.875295582597577e-51
116,-0.884,7.585003220305642e-51
117,-0.883,9.78951511046224e-51
118,-0.882,1.263123907641124e-50
119,-0.881,1.6293338946402333e-50
120,-0.88,2.1011332315645674e-50
121,-0.879,2.7087969624581557e-50
122,-0.878,3.4912317504396227e-50
123,-0.877,4.498422740647083e-50
124,-0.876,5.794570032227394e-50
125,-0.875,7.462107972710869e-50
126,-0.874,9.606854299710078e-50
127,-0.873,1.2364604862897328e-49
128,-0.872,1.5909577362069993e-49
129,-0.871,2.0465219453782743e-49
130,-0.87,2.6318039353531432e-49
131,-0.869,3.383529914844128e-49
132,-0.868,4.34876431949875e-49
133,-0.867,5.587802989107841e-49
134,-0.866,7.177871218139856e-49
135,-0.865,9.217849249740562e-49
136,-0.864,1.1834308955693421e-48
137,-0.863,1.5189223326300983e-48
138,-0.862,1.9489809520173976e-48
139,-0.861,2.5001092353192953e-48
140,-0.86,3.20619355481953e-48
141,-0.859,4.110549209800918e-48
142,-0.858,5.2685284481672765e-48
143,-0.857,6.750845514050227e-48
144,-0.856,8.647814648819723e-48
145,-0.855,1.1074750177945438e-47
146,-0.854,1.4178845378260668e-47
147,-0.853,1.8147932588795357e-47
148,-0.852,2.3221635878237363e-47
149,-0.851,2.9705565684819023e-47
150,-0.85,3.798938001091871e-47
151,-0.849,4.856975886785609e-47
152,-0.848,6.207962022711567e-47
153,-0.847,7.932526255034181e-47
154,-0.846,1.0133357102539043e-46
155,-0.845,1.2941199718446635e-46
156,-0.844,1.6522474653067627e-46
157,-0.843,2.108895264520255e-46
158,-0.842,2.691003679445767e-46
159,-0.841,3.4328350373482183e-46
160,-0.84,4.3779514334746705e-46
161,-0.839,5.581723347744108e-46
162,-0.838,7.114510716421926e-46
163,-0.837,9.065695567688453e-46
164,-0.836,1.1548792727256064e-45
165,-0.835,1.470792495765804e-45
166,-0.834,1.8726024466331657e-45
167,-0.833,2.383521810084049e-45
168,-0.832,3.0329973903502506e-45
169,-0.831,3.858373851554565e-45
170,-0.83,4.906998637280915e-45
171,-0.829,6.238884299808437e-45
172,-0.828,7.930074889305016e-45
173,-0.827,1.0076901381252968e-44
174,-0.826,1.2801359398412369e-44
175,-0.825,1.625790327723204e-44
176,-0.8240000000000001,2.064202706005792e-44
177,-0.823,2.6201099310095907e-44
178,-0.8220000000000001,3.3248039824977955e-44
179,-0.821,4.2178578741340083e-44
180,-0.8200000000000001,5.349303017366443e-44
181,-0.819,6.782375344584649e-44
182,-0.8180000000000001,8.596977772876246e-44
183,-0.817,1.089404462553094e-43
184,-0.8160000000000001,1.3801041399821834e-43
185,-0.815,1.7478893251147567e-43
186,-0.8140000000000001,2.21307108542452e-43
187,-0.813,2.8012776781976806e-43
188,-0.812,3.5448374067251464e-43
189,-0.8109999999999999,4.484518726070777e-43
190,-0.81,5.6717192666599134e-43
191,-0.8089999999999999,7.17121880376661e-43
192,-0.808,9.064640471938323e-43
193,-0.8069999999999999,1.1454801190711509e-42
194,-0.806,1.4471178187168492e-42
195,-0.8049999999999999,1.827677598981645e-42
196,-0.804,2.30767502210109e-42
197,-0.8029999999999999,2.912923454470827e-42
198,-0.802,3.675892974126288e-42
199,-0.8009999999999999,4.637415470659536e-42
200,-0.8,5.848823522474738e-42
201,-0.7989999999999999,7.374632638860383e-42
202,-0.798,9.295903944681871e-42
203,-0.7969999999999999,1.1714458722374474e-41
204,-0.796,1.475815910197216e-41
205,-0.7949999999999999,1.8587522713259274e-41
206,-0.794,2.3404005909285875e-41
207,-0.7929999999999999,2.946037350422502e-41
208,-0.792,3.707367690555664e-41
209,-0.791,4.664149211710423e-41
210,-0.79,5.866223063325446e-41
211,-0.789,7.376053755264649e-41
212,-0.788,9.27190420266886e-41
213,-0.787,1.1651803749510648e-40
214,-0.786,1.463850580399331e-40
215,-0.785,1.8385680122801133e-40
216,-0.784,2.3085645012043153e-40
217,-0.783,2.8979019638536217e-40
218,-0.782,3.636676982394488e-40
219,-0.781,4.5625236539253846e-40
220,-0.78,5.722488029975306e-40
221,-0.779,7.175365356350312e-40
222,-0.778,8.99461354635433e-40
223,-0.777,1.1271983916730111e-39
224,-0.776,1.4122044474966605e-39
