,x,y
0,-1.0,3.820116830098029e-65
1,-0.999,5.098931489649378e-65
2,-0.998,6.8039493351191855e-65
3,-0.997,9.076581841939246e-65
4,-0.996,1.2104948540415794e-64
5,-0.995,1.6139234422527803e-64
6,-0.994,2.1512073577896194e-64
7,-0.993,2.8665596417431583e-64
8,-0.992,3.818730872832407e-64
9,-0.991,5.0857673002362245e-64
10,-0.99,6.771319100702118e-64
11,-0.989,9.013001402423032e-64
12,-0.988,1.199347293372098e-63
13,-0.987,1.595511147087764e-63
14,-0.986,2.1219448329366458e-63
15,-0.985,2.8212897915905177e-63
16,-0.984,3.7500811757874647e-63
17,-0.983,4.983253755176847e-63
18,-0.982,6.620102279850336e-63
19,-0.981,8.792163557837601e-63
20,-0.98,1.167363689053097e-62
21,-0.979,1.5495156428780052e-62
22,-0.978,2.0561988509357475e-62
23,-0.977,2.7278068895465535e-62
24,-0.976,3.617774509114037e-62
25,-0.975,4.796768171920332e-62
26,-0.974,6.358216726916935e-62
27,-0.973,8.42560873435333e-62
28,-0.972,1.1162118034284099e-61
29,-0.971,1.4783296805221483e-61
30,-0.97,1.9573808931817383e-61
31,-0.969,2.590948350803872e-61
32,-0.968,3.4286371717143536e-61
33,-0.967,4.535902027440013e-61
34,-0.966,5.9990870579136594e-61
35,-0.965,7.93206064461251e-61
36,-0.964,1.0484947256556813e-60
37,-0.963,1.3855615946791218e-60
38,-0.962,1.8304791500280773e-60
39,-0.961,2.4175924936204983e-60
40,-0.96,3.1921314962599857e-60
41,-0.959,4.2136437121596936e-60
42,-0.958,5.560504682123499e-60
43,-0.957,7.335842077341719e-60
44,-0.956,9.67531467754815e-60
45,-0.955,1.2757324037269732e-59
46,-0.954,1.6816415811703891e-59
47,-0.953,2.2160862069997516e-59
48,-0.952,2.9195722465695506e-59
49,-0.951,3.8453082981440256e-59
50,-0.95,5.063169497983205e-59
51,-0.949,6.664892212388746e-59
52,-0.948,8.770879747601152e-59
53,-0.947,1.1539116175138952e-58
54,-0.946,1.5176837971272757e-58
55,-0.945,1.995581237423157e-58
56,-0.944,2.623233132961e-58
57,-0.943,3.447336905974072e-58
58,-0.942,4.52907936574584e-58
59,-0.941,5.948609990420957e-58
60,-0.94,7.810888238613329e-58
61,-0.9390000000000001,1.025332477882791e-57
62,-0.938,1.3455764171933675e-57
63,-0.937,1.7653522790402056e-57
64,-0.9359999999999999,2.315441221906093e-57
65,-0.935,3.036096014054438e-57
66,-0.9339999999999999,3.979940735710225e-57
67,-0.933,5.215753657802657e-57
68,-0.9319999999999999,6.833400893055365e-57
69,-0.931,8.950269068255066e-57
70,-0.9299999999999999,1.1719650098898722e-56
71,-0.929,1.5341667368776705e-56
72,-0.9279999999999999,2.0077509575227918e-56
73,-0.927,2.6267968312010806e-56
74,-0.926,3.435757382641297e-56
75,-0.925,4.4926010643751895e-56
76,-0.924,5.872899724036117e-56
77,-0.923,7.6751465766205335e-56
78,-0.922,1.002767231074068e-55
79,-0.921,1.3097637044654547e-55
80,-0.92,1.7102717879864573e-55
81,-0.919,2.2326295830549626e-55
82,-0.918,2.9137184286344312e-55
83,-0.917,3.801524985598645e-55
84,-0.916,4.958467606365404e-55
85,-0.915,6.4657137567470986e-55
86,-0.914,8.428782173958804e-55
87,-0.913,1.0984809999616927e-54
88,-0.912,1.431197705023807e-54
89,-0.911,1.864172407413603e-54
90,-0.91,2.4274588829362894e-54
91,-0.909,3.160072539936938e-54
92,-0.908,4.112648419275932e-54
93,-0.907,5.350883297830617e-54
94,-0.906,6.959991940314833e-54
95,-0.905,9.050474662521262e-54
96,-0.904,1.1765579960152437e-53
97,-0.903,1.5290957638671129e-53
98,-0.902,1.986714187965175e-53
99,-0.901,2.580568929716448e-53
100,-0.9,3.351003623312157e-53
101,-0.899,4.350244768941554e-53
102,-0.898,5.645882716029769e-53
103,-0.897,7.325366760561213e-53
104,-0.896,9.501808151568544e-53
105,-0.895,1.232146943544907e-52
106,-0.894,1.597342744122469e-52
107,-0.893,2.070203722798893e-52
108,-0.892,2.682300433449694e-52
109,-0.891,3.474410405096675e-52
110,-0.89,4.499188374314248e-52
111,-0.889,5.824606617472538e-52
112,-0.888,7.538386223182765e-52
113,-0.887,9.753703111855304e-52
114,-0.886,1.2616533424538566e-51
115,-0.885,1.6315106596764514e-51
116,-0.884,2.109206744341253e-51
117,-0.883,2.7260119147044867e-51
118,-0.882,3.5222137705983274e-51
119,-0.881,4.54970286416678e-51
120,-0.88,5.875295582597577e-51
121,-0.879,7.585003220305642e-51
122,-0.878,9.78951511046224e-51
123,-0.877,1.263123907641124e-50
124,-0.876,1.6293338946402333e-50
125,-0.875,2.1011332315645674e-50
126,-0.874,2.7087969624581557e-50
127,-0.873,3.4912317504396227e-50
128,-0.872,4.498422740647083e-50
129,-0.871,5.794570032227394e-50
130,-0.87,7.462107972710869e-50
131,-0.869,9.606854299710078e-50
132,-0.868,1.2364604862897328e-49
133,-0.867,1.5909577362069993e-49
134,-0.866,2.0465219453782743e-49
135,-0.865,2.6318039353531432e-49
136,-0.864,3.383529914844128e-49
137,-0.863,4.34876431949875e-49
138,-0.862,5.587802989107841e-49
139,-0.861,7.177871218139856e-49
140,-0.86,9.217849249740562e-49
141,-0.859,1.1834308955693421e-48
142,-0.858,1.5189223326300983e-48
143,-0.857,1.9489809520173976e-48
144,-0.856,2.5001092353192953e-48
145,-0.855,3.20619355481953e-48
146,-0.854,4.110549209800918e-48
147,-0.853,5.2685284481672765e-48
148,-0.852,6.750845514050227e-48
149,-0.851,8.647814648819723e-48
150,-0.85,1.1074750177945438e-47
151,-0.849,1.4178845378260668e-47
152,-0.848,1.8147932588795357e-47
153,-0.847,2.3221635878237363e-47
154,-0.846,2.9705565684819023e-47
155,-0.845,3.798938001091871e-47
156,-0.844,4.856975886785609e-47
157,-0.843,6.207962022711567e-47
158,-0.842,7.932526255034181e-47
159,-0.841,1.0133357102539043e-46
160,-0.84,1.2941199718446635e-46
161,-0.839,1.6522474653067627e-46
162,-0.838,2.108895264520255e-46
163,-0.837,2.691003679445767e-46
164,-0.836,3.4328350373482183e-46
165,-0.835,4.3779514334746705e-46
166,-0.834,5.581723347744108e-46
167,-0.833,7.114510716421926e-46
168,-0.832,9.065695567688453e-46
169,-0.831,1.1548792727256064e-45
170,-0.83,1.470792495765804e-45
171,-0.829,1.8726024466331657e-45
172,-0.828,2.3835218100839475e-45
173,-0.827,3.0329973903502506e-45
174,-0.826,3.8583738515544005e-45
175,-0.825,4.906998637280915e-45
176,-0.8240000000000001,6.23888429980826e-45
177,-0.823,7.930074889305129e-45
178,-0.8220000000000001,1.007690138125268e-44
179,-0.821,1.280135939841255e-44
180,-0.8200000000000001,1.6257903277231578e-44
181,-0.819,2.0642027060058213e-44
182,-0.8180000000000001,2.620109931009516e-44
183,-0.817,3.3248039824978423e-44
184,-0.8160000000000001,4.2178578741338893e-44
185,-0.815,5.349303017366671e-44
186,-0.8140000000000001,6.782375344584457e-44
187,-0.813,8.596977772876489e-44
188,-0.812,1.0894044625530786e-43
189,-0.8109999999999999,1.3801041399822227e-43
190,-0.81,1.7478893251147068e-43
191,-0.8089999999999999,2.2130710854246144e-43
192,-0.808,2.801277678197601e-43
193,-0.8069999999999999,3.5448374067252468e-43
194,-0.806,4.4845187260706486e-43
195,-0.8049999999999999,5.671719266660074e-43
196,-0.804,7.171218803766408e-43
197,-0.8029999999999999,9.064640471938454e-43
198,-0.802,1.1454801190711186e-42
