,x,y
0,-1.0,6.292984262983512e-141
1,-0.999,1.1901005636597052e-140
2,-0.998,2.2492578353094e-140
3,-0.997,4.248380327254757e-140
4,-0.996,8.019293380522111e-140
5,-0.995,1.5127855974166475e-139
6,-0.994,2.8519849280292205e-139
7,-0.993,5.373356274428909e-139
8,-0.992,1.0117486038547982e-138
9,-0.991,1.903829958445551e-138
10,-0.99,3.580241029570118e-138
11,-0.989,6.728603543277393e-138
12,-0.988,1.2637645843850411e-137
13,-0.987,2.372116351143275e-137
14,-0.986,4.449737171492032e-137
15,-0.985,8.341829291668878e-137
16,-0.984,1.5628482203986907e-136
17,-0.983,2.926178890153096e-136
18,-0.982,5.475370468286238e-136
19,-0.981,1.0238933244611717e-135
20,-0.98,1.913482434104848e-135
21,-0.979,3.5737388542248356e-135
22,-0.978,6.670366766251124e-135
23,-0.977,1.2442429253503837e-134
24,-0.976,2.319472415872096e-134
25,-0.975,4.3211745542780193e-134
26,-0.974,8.045313539238889e-134
27,-0.973,1.496968644816254e-133
28,-0.972,2.7836267390645235e-133
29,-0.971,5.17294500535463e-133
30,-0.97,9.607121629655473e-133
31,-0.969,1.7831064981983363e-132
32,-0.968,3.307423762575551e-132
33,-0.967,6.130995083534974e-132
34,-0.966,1.1357968486390712e-131
35,-0.965,2.1028045923527408e-131
36,-0.964,3.8906820400094483e-131
37,-0.963,7.194177180402894e-131
38,-0.962,1.3294288061024216e-130
39,-0.961,2.4551475981602085e-130
40,-0.96,4.53125698387907e-130
41,-0.959,8.357730181902515e-130
42,-0.958,1.540588194363789e-129
43,-0.957,2.8380062695961938e-129
44,-0.956,5.224788339769922e-129
45,-0.955,9.612860024316932e-129
46,-0.954,1.7675231121805437e-128
47,-0.953,3.247926182250056e-128
48,-0.952,5.96452365025304e-128
49,-0.951,1.0946466333392452e-127
50,-0.95,2.007708660493498e-127
51,-0.949,3.680069367647405e-127
52,-0.948,6.7412414671875676e-127
53,-0.947,1.2341056144721112e-126
54,-0.946,2.2578409141180118e-126
55,-0.945,4.1282207743735806e-126
56,-0.944,7.54329439426421e-126
57,-0.943,1.37748781451581e-125
58,-0.942,2.5138713009529303e-125
59,-0.941,4.5848684592033777e-125
60,-0.94,8.356786104486144e-125
61,-0.9390000000000001,1.5222299359922003e-124
62,-0.938,2.7710846748636484e-124
63,-0.937,5.0413621978954655e-124
64,-0.9359999999999999,9.165888513137868e-124
