,x,y
0,-1.0,1.6118149928494629e-146
1,-0.999,3.0865327354150237e-146
2,-0.998,5.906839216419116e-146
3,-0.997,1.1297126132268381e-145
4,-0.996,2.159282036213538e-145
5,-0.995,4.124576202827633e-145
6,-0.994,7.87368176516692e-145
7,-0.993,1.5021211103377516e-144
8,-0.992,2.8639181873074414e-144
9,-0.991,5.456885374747578e-144
10,-0.99,1.0391006608009479e-143
11,-0.989,1.9774202473572271e-143
12,-0.988,3.760701803350354e-143
13,-0.987,7.147717606075348e-143
14,-0.986,1.3576706810484184e-142
15,-0.985,2.5772114905638775e-142
16,-0.984,4.889159937556213e-142
17,-0.983,9.269301228155938e-142
18,-0.982,1.7562579904711332e-141
19,-0.981,3.3255095278430054e-141
20,-0.98,6.292984262983512e-141
21,-0.979,1.1901005636597052e-140
22,-0.978,2.2492578353094e-140
23,-0.977,4.248380327254757e-140
24,-0.976,8.019293380522111e-140
25,-0.975,1.5127855974166475e-139
26,-0.974,2.8519849280292205e-139
27,-0.973,5.373356274428909e-139
28,-0.972,1.0117486038547982e-138
29,-0.971,1.903829958445551e-138
30,-0.97,3.580241029570118e-138
31,-0.969,6.728603543277393e-138
32,-0.968,1.2637645843850411e-137
33,-0.967,2.372116351143275e-137
34,-0.966,4.449737171492032e-137
35,-0.965,8.341829291668878e-137
36,-0.964,1.5628482203986907e-136
37,-0.963,2.926178890153096e-136
38,-0.962,5.475370468286238e-136
39,-0.961,1.0238933244611717e-135
40,-0.96,1.913482434104848e-135
41,-0.959,3.5737388542248356e-135
42,-0.958,6.670366766251124e-135
43,-0.957,1.2442429253503837e-134
44,-0.956,2.319472415872096e-134
45,-0.955,4.3211745542780193e-134
46,-0.954,8.045313539238889e-134
47,-0.953,1.496968644816254e-133
48,-0.952,2.7836267390645235e-133
49,-0.951,5.17294500535463e-133
50,-0.95,9.607121629655473e-133
51,-0.949,1.7831064981983363e-132
52,-0.948,3.307423762575551e-132
53,-0.947,6.130995083534974e-132
54,-0.946,1.1357968486390712e-131
55,-0.945,2.1028045923527408e-131
56,-0.944,3.8906820400094483e-131
57,-0.943,7.194177180402894e-131
58,-0.942,1.3294288061024216e-130
59,-0.941,2.4551475981602085e-130
60,-0.94,4.53125698387907e-130
61,-0.9390000000000001,8.357730181902041e-130
62,-0.938,1.540588194363789e-129
63,-0.937,2.8380062695960327e-129
64,-0.9359999999999999,5.224788339769922e-129
65,-0.935,9.612860024315839e-129
66,-0.9339999999999999,1.7675231121805437e-128
67,-0.933,3.2479261822498714e-128
68,-0.9319999999999999,5.96452365025304e-128
69,-0.931,1.0946466333391207e-127
70,-0.9299999999999999,2.007708660493498e-127
71,-0.929,3.680069367647196e-127
72,-0.9279999999999999,6.741241467187184e-127
73,-0.927,1.234105614472041e-126
74,-0.926,2.2578409141178836e-126
75,-0.925,4.128220774373346e-126
76,-0.924,7.54329439426378e-126
77,-0.923,1.3774878145157318e-125
78,-0.922,2.513871300952787e-125
79,-0.921,4.5848684592033777e-125
80,-0.92,8.356786104485669e-125
81,-0.919,1.5222299359922003e-124
82,-0.918,2.771084674863491e-124
83,-0.917,5.0413621978954655e-124
84,-0.916,9.165888513137348e-124
85,-0.915,1.6654431262771784e-123
86,-0.914,3.0242215814778735e-123
87,-0.913,5.4881500412681865e-123
88,-0.912,9.953295774383268e-123
89,-0.911,1.803999486395253e-122
90,-0.91,3.2676420426874703e-122
91,-0.909,5.915086593316234e-122
92,-0.908,1.0700801411531258e-121
93,-0.907,1.9346395768589385e-121
94,-0.906,3.495524877467999e-121
