,x,y
0,1,131.25
1,3,83.75
2,5,63.125
3,7,46.25
4,9,34.375
5,11,38.75
6,13,36.875
7,15,33.75
8,17,23.75
9,19,29.375
10,21,28.75
11,23,22.5
12,25,26.25
13,27,23.75
14,29,16.875
15,31,18.75
16,33,14.375
17,35,14.375
18,37,14.375
19,39,15.625
20,41,12.5
21,43,11.25
22,45,8.75
23,47,14.375
24,49,10.0
25,51,12.5
26,53,14.375
27,55,8.75
28,57,7.5
29,59,7.5
30,61,6.875
31,63,5.0
32,65,3.75
33,67,10.625
34,69,6.875
35,71,4.375
36,73,8.125
37,75,5.0
38,77,8.125
39,79,7.5
40,81,6.875
41,83,5.625
42,85,3.75
43,87,6.25
44,89,5.0
45,91,3.75
46,93,5.0
47,95,3.75
48,97,3.75
49,99,1.25
50,101,3.125
51,103,2.5
52,105,4.375
53,107,3.75
54,109,4.375
55,111,1.875
56,113,5.625
57,115,2.5
58,117,1.25
59,119,4.375
60,121,2.5
61,123,3.125
62,125,5.0
63,127,2.5
64,129,2.5
65,131,3.125
66,133,2.5
67,135,5.625
68,137,3.75
69,139,3.125
70,141,1.875
71,143,1.875
72,145,1.875
73,147,3.75
74,149,1.25
75,151,2.5
76,153,2.5
77,155,2.5
78,157,2.5
79,159,2.5
80,161,1.25
81,163,1.25
82,165,2.5
83,167,5.0
84,169,1.25
85,171,2.5
86,173,
87,175,1.875
88,177,1.25
89,179,2.5
90,181,1.25
91,183,2.5
92,185,1.25
93,187,1.25
94,189,1.875
95,191,1.25
96,193,2.5
97,195,1.25
98,197,1.25
99,199,1.25
100,201,2.5
101,203,2.5
102,205,1.25
103,207,1.875
104,209,1.25
105,211,1.25
106,213,1.25
107,215,1.25
108,217,1.25
109,219,1.25
110,221,
111,223,
112,225,1.25
113,227,
114,229,
115,231,
116,233,2.5
117,235,
118,237,1.25
119,239,
120,241,
121,243,
122,245,
123,247,
124,249,1.25
125,251,
126,253,
127,255,
128,257,
129,259,
130,261,1.25
131,263,1.25
132,265,
133,267,
134,269,1.25
135,271,1.25
136,273,
137,275,2.5
138,277,1.25
139,279,1.25
140,281,
141,283,
142,285,
143,287,
144,289,
145,291,
146,293,
147,295,
148,297,
149,299,
