,x,y
0,1.0,8.56
1,1.1,8.0
2,1.2,7.28
3,1.3,6.56
4,1.4,5.8
5,1.5,5.08
6,1.6,4.32
7,1.9,2.5
8,2.3,1.08
9,2.7,0.44
10,3.0,0.2
