,x,y
0,1,37.5
1,3,20.0
2,5,15.0
3,7,11.0
4,9,15.5
5,11,12.5
6,13,11.0
7,15,11.0
8,17,9.0
9,19,10.0
10,21,5.5
11,23,11.5
12,25,6.5
13,27,6.5
14,29,5.5
15,31,6.0
16,33,4.5
17,35,5.0
18,37,6.0
19,39,3.5
20,41,3.5
21,43,4.5
22,45,2.0
23,47,3.0
24,49,1.0
25,51,1.0
26,53,3.0
27,55,3.0
28,57,2.0
29,59,1.0
30,61,0.0
31,63,3.0
32,65,3.0
33,67,0.0
34,69,0.0
35,71,3.0
36,73,2.5
37,75,1.0
38,77,4.0
39,79,2.0
40,81,1.0
41,83,0.0
42,85,1.0
43,87,2.0
44,89,3.0
45,91,1.0
46,93,1.5
47,95,1.5
48,97,1.0
49,99,2.0
50,101,0.0
51,103,1.0
52,105,1.5
53,107,0.0
54,109,2.0
55,111,1.0
56,113,0.0
57,115,1.0
58,117,1.0
59,119,1.5
60,121,1.5
61,123,1.0
62,125,0.0
63,127,2.0
64,129,2.0
65,131,1.0
66,133,1.0
67,135,0.0
68,137,0.0
69,139,2.0
70,141,1.0
71,143,1.0
72,145,3.0
73,147,1.0
74,149,1.0
75,151,0.0
76,153,0.0
77,155,1.0
78,157,2.0
79,159,0.0
80,161,1.0
81,163,1.0
82,165,1.0
83,167,1.0
84,169,1.0
85,171,0.0
86,173,0.0
87,175,0.0
88,177,0.0
89,179,0.0
90,181,0.0
91,183,0.0
92,185,0.0
93,187,0.0
94,189,0.0
95,191,0.0
96,193,1.0
97,195,0.0
98,197,0.0
99,199,0.0
100,201,2.0
101,203,0.0
102,205,1.0
103,207,0.0
104,209,0.0
105,211,0.0
106,213,1.0
107,215,1.0
108,217,0.0
109,219,1.0
110,221,0.0
111,223,0.0
112,225,0.0
113,227,0.0
114,229,0.0
115,231,1.0
116,233,1.0
117,235,0.0
118,237,0.0
119,239,0.0
120,241,1.0
121,243,0.0
122,245,0.0
123,247,1.0
124,249,0.0
125,251,0.0
126,253,0.0
127,255,0.0
128,257,0.0
129,259,0.0
130,261,0.0
131,263,1.0
132,265,1.0
133,267,0.0
134,269,0.0
135,271,0.0
136,273,0.0
137,275,0.0
138,277,0.0
139,279,0.0
140,281,0.0
141,283,1.0
142,285,0.0
143,287,0.0
144,289,0.0
145,291,0.0
146,293,0.0
147,295,0.0
148,297,1.0
149,299,0.0
